	contribution	tag	corpus	id_elf	count
1707	1-6241	Idée marquée	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	1
1708	1-6241	Loi de la République avant celles de la religion	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	2
1709	1-6241	Moins de clientélisme	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	2
1710	1-6241	Même traitement pour toutes les religions	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	1
1711	1-6241	Redonner un aspect privé à la religion	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	2
1712	1-6241	Séparation stricte Etat-religions	Je demande une interdiction pour les représentants de l'état de rencontrer ou de faire du lobbying auprès des représentants de culte religieux en particulier en période électorale. Ensuite que les lois françaises ne fassent référence à aucune religion en particulier ou d'utiliser une appellation qui la mette en lumière mais qu'elles établissent seulement les principes qui régissent le droit qui régit la question religieuse. Elle doit caractériser simplement ce qui fait la gravité des faits. Par ailleurs il me semble judicieux que les religions ne soient plus l'objet de débat politique mais simplement qu'on rappelle la loi en faisant en sorte qu'elle s'attache à redéfinir la responsabilité de l'individu dans l'exercice de sa religion et de ceux qui prennent pour cible le droit à exercer une religion de manière à clore tous les débats. Enfin, il est indispensable que l'Etat français lorsqu'il est accusé sur des questions de religion rappelle sans ambiguïté qu'il agit sans prendre en compte le caractère religieux et qu'il protège sa population en fonction de la gravité des actes et non du caractère religieux (c'est vrai autant pour les crimes à connotation religieuses que pour les attentats). C'est une question sine que non pour que les organisations religieuses n'aient plus d'emprise sur l'Etat, que chacun se sente traité sur un pied d'égalité et que les communautés de se réinventent pas des droits tacites en jouant de leur poids sur la classe qui doit se faire élire.	DC13	4
1713	1-6243	Redonner un aspect privé à la religion	Religion c’est personnel	DC13	3
1714	1-6246	Y Rien	Rien	DC13	3
1715	1-6309	Y Rien	rien	DC13	3
1716	1-6316	Y Rien	Pas d’avis, je me trompe peut être mais je n’ai pas le sentiment qu’il y ait un si grand problème de laïcité dans notre pays malgré l’image que l’on en donne dans les médias.	DC13	3
