customer_id,question_name,answer,theme
23037,TE11,"J’ai des poules
J’ai mis un composteur pour mes déchets 
Je fais le tri des déchets grâce aux différentes poubelles 
Je vais à la déchèterie 
Dès que je peux j’utilise le vélo plutôt que la voiture 
J’aimerais qu’il y est plus de piste cyclable et plus de bus . 
J’aimerais que les commerces de proximité reviennent pour ne plus avoir à utiliser la voiture.",Transition écologique
23045,TE11,Moins d'enfants,Transition écologique
23048,TE11,"Transports en commun, reduction de la consommation de plastique, achat de fruits et legumes de saisons et de la region,",Transition écologique
23049,TE11,"Ne plus utiliser les produits phytosanitaires dangereux, rouler moins en voiture, modifier mon installation de chauffage au fuel.",Transition écologique
23058,TE11,Pourquoi le kérosène n'es pas taxé ? Comment expliquer vous que des entreprise gagne de l'argent avec des permis de polluer ?,Transition écologique
23073,TE11,J'achète commerce équitable et local,Transition écologique
23084,TE11,"tri des dechets, utilisation de produits cosmétiques faits maisons, plus de produits à utilisation unique, transports en commun",Transition écologique
23091,TE11,"Je fais attention a ne pas gaspiller,",Transition écologique
23104,TE11,"1/Tri des déchets.
2/Éviter le gaspillage alimentaire et la surconsommation des produits secondaires.
3/favoriser les transports en communs",Transition écologique
23114,TE11,Effectuer le tri sélectif augmenter le covoiturage éviter le gaspillage alimentaire partager ses repas pensez plus personne démunis dans le monde entier,Transition écologique
23115,TE11,Je trie ce que je peux. Et essaye de peu consommer chez moi.,Transition écologique
23119,TE11,je me serais des transports en commun je fait du co voiturage et je fait attention à mais consommation,Transition écologique
23121,TE11,Vu les taxes sur le carburant j évite de me servir le plus possible de mon vehicule mais pas le choix comme il n y a pas de commerce ou services  ou j habite pas le choix c est le choix de vivre à la campagne,Transition écologique
23139,TE11,"Sensibiliser les jeunes sur la surconsommation, être plus citoyen , plus propre ( ne pas jeter les ordures dehors n importe où etc) sanctionné les dépôts d ordure sauvage ...
Stopper le gâchis de nourriture ou autre...",Transition écologique
23140,TE11,Je trie mes déchets...j'utilise le moins possible ma voiture....malheureusement pour les vacances je ne peut plus prendre le train la SNCF supprime régulièrement les lignes qui desservent le Sud de la France aux départs de l'est de la France,Transition écologique
23160,TE11,"Je suis attentif aux consommations d'énergie, et j'essaie au maximum d'acheter des produits français",Transition écologique
23163,TE11,"Manger moins de viande, reduire le nombre de produit avec emballage plastique, acheter dans les circuits courts, le covoiturage, le vélo, le tri séléctif",Transition écologique
23165,TE11,"A titre personnel malheureusement on ne fait pas bouger les choses, il faut que ce soit l’état qui mettent en place des choses pour sauver notre planète",Transition écologique
23167,TE11,"Moins de détritus, produits bio et commerce durable, plus (+) de déplacements piétons, moins de viande, sacs réutilisables, moins de produits en plastique, appareils recyclables, moindre consommation d’eau et d’électricité...",Transition écologique
23170,TE11,"Plus de supermarché, courses au Marché ou commerce de proximité,  pas de micro ondes, plats fait maison, participe aux nettoyages des plages...",Transition écologique
23176,TE11,Je n'utilise que les transports en commun,Transition écologique
23188,TE11,Je suis adhérent Greenpeace et je signe les pétitions,Transition écologique
23198,TE11,"Tri des dechets, co voiturage",Transition écologique
23210,TE11,"je roule éthanol, et gère ma consommation à sa simple utilité",Transition écologique
23216,TE11,"Je réduis drastiquement ma consommation de viande (1 fois par semaines, ou toutes les deux semaines), et de poissons (2 a 3 fois par semaines).
Je réduis mon empreinte carbone en diminuant ma consommation électrique (moins de chauffage, et des douches plus courtes) et en choisissant une fournisseur d’électricité sans émissions de gaz à effet de serre (énergies renouvelables et nucléaire mais pas énergies fossiles).
Je prends le reflex et l'habitude de supprimer mes mails inutiles, et gère mieux mon espace numérique sur les clouds.
Je privilégie l'agriculture locale et ensuite biologique, mais surtout locale.
Je me déplace à vélo à chaque fois que c'est possible.
Je prends le train plutôt que l'avion ou la voiture.
Je ne jette absolument jamais rien par terre qui ne soit pas organique, et ramasse si je vois des déchets là où il devrait vraiment pas en avoir (forêts, montagne, plage, mer et océan etc...).",Transition écologique
23218,TE11,J'utilise  très souvent le vélo,Transition écologique
23219,TE11,"Je paye plus cher pour certains services afin de moins impacter l’environnement. (moins de voiture, plus d'autolib)",Transition écologique
23223,TE11,"Limite de la consommation de la viande
Faire son jardin
Acheter local et bio
Limiter les déplacements inutiles
Utiliser au maximum les transport en commun et le velo
Limiter l'utilisation de chauffage l'hiver (mettre un pull en plus)",Transition écologique
23225,TE11,"Je ne pense pas que la France soit le problème en matière de dégradation de l’environnement 
Il est je pense important de tous se sentir concerner et de faire des petits gestes mais il ne faut pas oublier que la plupart de la pollution de la planète vient de pays étrangers.",Transition écologique
23230,TE11,Réduire ma consommation de viande,Transition écologique
23231,TE11,"je travaille dans le secteur du développement durable, je prends les transports en commun lorsque c'est possible et correctement desservi, j'aimerais prendre le velib ou l'autolib si c'était accessible dans ma région, je réduis ma consommation de viande, je consomme davantage bio et local et avec moins d'emballages plastique - j'aimerais d'ailleurs trouver du bio en supermarché non emballé sous plastique : étudier le marquage sur la peau du fruit directement ; et plus de vrac , il faut pour cela accompagner le changement par des évolutions de la réglementation . Je trie mes déchets y compris dangereux",Transition écologique
23236,TE11,"Recyclage, économie d'énergie, transports en commun",Transition écologique
23246,TE11,Des actions de renforcement par des débats sur ce sujet,Transition écologique
23247,TE11,"Je ne mange plus de viande, je la gestion bio avec l'argent économisé, je n'achète que peu d'appareils électroniques",Transition écologique
23255,TE11,"Je favorise les transports en commun, je diminue le chauffage non nécessaire, je limite ma consommation de produits à usage unique ainsi que les produits sur emballés",Transition écologique
23272,TE11,J'économise l'eau et j'achète biologique au maximum,Transition écologique
23278,TE11,Limite usage voiture,Transition écologique
23280,TE11,Le tri des déchets.La plantation des arbres,Transition écologique
23281,TE11,Gestes du quotidien qui devrait être généralisé,Transition écologique
23282,TE11,Je réfléchis sur les produits proposant beaucoup trop de plastique et j’essaye de trouver des alternatives pour limiter l’expansion du 7eme continent.,Transition écologique
23286,TE11,"Privilégier les transports en commun ou vélo ou la marche
Acheter local et de saison
Réduire les déchets",Transition écologique
23287,TE11,"Tri sélectif et recyclage, économie de l’eau et du chauffage, transports urbains et pétitions citoyennes / fondation de Nicolas Hulot...",Transition écologique
23289,TE11,Je prends les transports en commun tous les jours. Trottinette partagée. Je ramasse les dechets sur la plage quand je tombe dessus.,Transition écologique
23291,TE11,"Tri sélectif, consommation de produits locaux et bio, limitation de la consommation d'eau et d'électricité",Transition écologique
23292,TE11,"limitation et tri des déchets, éviter le plus possible le plastique, chauffage pompe à chaleur et maison HQE, favoriser l'achat de produits alimentaires et cosmétiques bio, produits d'entretien avec Ecolabel",Transition écologique
23293,TE11,"veiller à manger local, trier ses déchets, utilisé un moteur de recherche comme Ecosia, ne pas prendre la voiture...",Transition écologique
23296,TE11,"Acheter local, prendre le vélo et les transports en commun",Transition écologique
23298,TE11,"J'aissaie de réduire ma production de déchets, économiser l'eau, ne plus acheter des choses utiles, boycotter les objets à usage unique, surtout le plastique, surtout les bouteilles en plastique plus précisément. C'est un désastre. J'ai une gourde et je n'achète plus de bouteilles en plastique.",Transition écologique
