contribution;tag;corpus;question;count
1 461;Santé (hôpitaux, médecins);Je suis en campagne, et peu à peu, tout disparaît. D'abord le centre des impôts, puis les horaires de la poste qui se réduisent, pour bientôt disparaître, les hôpitaux de proximité qui s'en vont....&&Pourquoi ne pas trouver des moyens pour assurer une certaine continuité ? Des permanences en mairie, un transfert de certains services vers de petits commerces à qui cela donnerait un nouveau souffle.&&Le développe de la telemedecine semble être une bonne chose, mais à terme, ne risque t'on pas dans certaines zones de ne plus avoir que cette option ?&&On impose aux infirmières une interdiction de s'installer en zone sur dotées, pourquoi ne pas avoir la même exigence pour les médecins ?;OE10;1
27 941;Lutte évasion, fraude, optimisation;Se concentrer sur les manques à gagner importants sur des grosses entreprises par exemple qui ne payent pas les impôts où elles le devraient (marques de luxe françaises entre autres);FI8;1
27 941;Taxer les multinationales, GAFAM;Se concentrer sur les manques à gagner importants sur des grosses entreprises par exemple qui ne payent pas les impôts où elles le devraient (marques de luxe françaises entre autres);FI8;1
17 611;Transports en commun;Les grandes villes sont bien développées même si un service de nuit pour les transports publics serait appréciable;OE10;1
12 951;Impôt symbolique pour tous;Il faut que, si ce n'est pas trop coûteux et compliqué, même les plus démunis payent une somme symbolique (peut-être un euro) et que l'argent ainsi collecté servent plus qu'à soigner les maux de la société : l'améliorer (innovations, recherche et développement);FI8;1
12 122;Consommation réduite ou vertueuse (bio, circuit court, local);Je mange végétarien et privilégie les déplacements pédestres. Je me nourrie en achetant des légumes dans des commerces de proximités et sur les marchés où je peux acheter de produits qui ont poussé près de chez moi.;TE11;1
12 122;Régime alimentaire;Je mange végétarien et privilégie les déplacements pédestres. Je me nourrie en achetant des légumes dans des commerces de proximités et sur les marchés où je peux acheter de produits qui ont poussé près de chez moi.;TE11;1
12 122;Transports plus verts ou réduits;Je mange végétarien et privilégie les déplacements pédestres. Je me nourrie en achetant des légumes dans des commerces de proximités et sur les marchés où je peux acheter de produits qui ont poussé près de chez moi.;TE11;1
41 871;Digitalisation des services publics;Évolution positive personnellement la mise a niveau au niveau internet mais cela a pénaliser ceux qui ne l'ont pas ou ne savent pas s'en servir.;OE10;1
41 871;Simplification / aide aux démarches;Évolution positive personnellement la mise a niveau au niveau internet mais cela a pénaliser ceux qui ne l'ont pas ou ne savent pas s'en servir.;OE10;1
29 512;Digitalisation des services publics;Il me semble que la fiscalité est essentielle dans ce débat car elle pose la question des ressources et de la solidarité entre les territoires hyper urbains favorisés et les territoires hyper ruraux à l’opposé de ce point de vue . Ainsi la fiscalité liée à l’activité économique des entreprises (la contribution économique territoriale ) devrait être collectée et sommée au niveau national puis divisée par la population française et reversée ensuite à chaque commune ( nouvelle formule: communes fusionnées pour avoir au moins 15000 habitants ) au prorata de son nombre d’habitants &&Ainsi, les zone urbaines hyper dynamiques pourraient contribuer et faire preuve de solidarité vis à vis de territoires actuellement en perte de vitesse . Les chiffres d’affaire  de grands groupes ne bénéficieraient  pas ainsi uniquement aux communes sur lesquels leurs sièges sociaux sont établis. &&Une fois des sources de financements publics établis il est envisageable de favoriser la mise en place de maisons administratives avec des agents qu’il est possible de rencontrer sur rdv &&Idem pour la médecine &&Pour cette dernière le digital devrait permettre aussi de mieux cerner les besoins et ce qui relève d’une simple consultation virtuelle de ce qui nécessite une prise en charge physique;OE10;1
29 512;Santé (hôpitaux, médecins);Il me semble que la fiscalité est essentielle dans ce débat car elle pose la question des ressources et de la solidarité entre les territoires hyper urbains favorisés et les territoires hyper ruraux à l’opposé de ce point de vue . Ainsi la fiscalité liée à l’activité économique des entreprises (la contribution économique territoriale ) devrait être collectée et sommée au niveau national puis divisée par la population française et reversée ensuite à chaque commune ( nouvelle formule: communes fusionnées pour avoir au moins 15000 habitants ) au prorata de son nombre d’habitants &&Ainsi, les zone urbaines hyper dynamiques pourraient contribuer et faire preuve de solidarité vis à vis de territoires actuellement en perte de vitesse . Les chiffres d’affaire  de grands groupes ne bénéficieraient  pas ainsi uniquement aux communes sur lesquels leurs sièges sociaux sont établis. &&Une fois des sources de financements publics établis il est envisageable de favoriser la mise en place de maisons administratives avec des agents qu’il est possible de rencontrer sur rdv &&Idem pour la médecine &&Pour cette dernière le digital devrait permettre aussi de mieux cerner les besoins et ce qui relève d’une simple consultation virtuelle de ce qui nécessite une prise en charge physique;OE10;1
22 411;Taux IR égal pour tous;Arrêter de penser l'impôt comme un instrument de justice destiné à punir les riches et le laisser proportionnel aux revenus.;FI8;1
20 135;Lutte évasion, fraude, optimisation;Il faut agir sur la fiscalité des entreprises dont l'évasion fiscale représente un manque à gagner colossal plutôt que de céder à la facilité en augmentant les impôts de ceux qui sont impuissants face au gouvernement, c'est-à-dire les ménages. Il faut également mieux utiliser l'argent public en mettant fin aux excès et au gaspillage du service public.;FI8;1
47 702;Accessibilité (plus d’horaires, plus de personnel, plus proche);la poste est ouverte que quelques heures par semaine sur des horaires ou l'on travaille.  il n'y a plus de guichet banque...Les services santé ont aussi disparu ou presque. Ce qui nous oblige d'aller aux urgences. Les personnes âgées ne sont pas accompagnées sur la mutation technologique etc...;OE10;1
47 702;Bureaux de Poste;la poste est ouverte que quelques heures par semaine sur des horaires ou l'on travaille.  il n'y a plus de guichet banque...Les services santé ont aussi disparu ou presque. Ce qui nous oblige d'aller aux urgences. Les personnes âgées ne sont pas accompagnées sur la mutation technologique etc...;OE10;1
47 702;Santé (hôpitaux, médecins);la poste est ouverte que quelques heures par semaine sur des horaires ou l'on travaille.  il n'y a plus de guichet banque...Les services santé ont aussi disparu ou presque. Ce qui nous oblige d'aller aux urgences. Les personnes âgées ne sont pas accompagnées sur la mutation technologique etc...;OE10;1
47 702;Vieillesse;la poste est ouverte que quelques heures par semaine sur des horaires ou l'on travaille.  il n'y a plus de guichet banque...Les services santé ont aussi disparu ou presque. Ce qui nous oblige d'aller aux urgences. Les personnes âgées ne sont pas accompagnées sur la mutation technologique etc...;OE10;1
31 094;Lutte évasion, fraude, optimisation;De récupérer l'argent des évadés fiscaux, conditionner l'exonération de l'impôt sur la fortune par l'investissement dans les pme;FI8;1
35 481;Accessibilité (plus d’horaires, plus de personnel, plus proche);J'aimerais des personnes qui répondent aux mails ou au téléphone, et surtout l'arrêt de messages automatiques;OE10;1
35 481;Digitalisation des services publics;J'aimerais des personnes qui répondent aux mails ou au téléphone, et surtout l'arrêt de messages automatiques;OE10;1
26 552;Transports plus verts ou réduits;Le tri, le vélo;TE11;1
26 552;Tri sélectif, compost, réduction déchets;Le tri, le vélo;TE11;1
40 671;Accessibilité (plus d’horaires, plus de personnel, plus proche);Les transports en commun et le confort des routes/espaces publiques s'est bien développé. L'école semble bien évoluer également, en terme de fond (réforme des lycées, pédagogies alternatives). Pour la forme ça dépend des endroits. Là santé en revanche, c'est une vraie galère : les horaires des médecins, devoir poser des jours de congés, devoir voir un généraliste avant un spécialiste, attendre 2 mois pour un rdv, ne pas vraiment savoir vers qui se tourner...;OE10;1
40 671;Education / Enseignement;Les transports en commun et le confort des routes/espaces publiques s'est bien développé. L'école semble bien évoluer également, en terme de fond (réforme des lycées, pédagogies alternatives). Pour la forme ça dépend des endroits. Là santé en revanche, c'est une vraie galère : les horaires des médecins, devoir poser des jours de congés, devoir voir un généraliste avant un spécialiste, attendre 2 mois pour un rdv, ne pas vraiment savoir vers qui se tourner...;OE10;1
40 671;Santé (hôpitaux, médecins);Les transports en commun et le confort des routes/espaces publiques s'est bien développé. L'école semble bien évoluer également, en terme de fond (réforme des lycées, pédagogies alternatives). Pour la forme ça dépend des endroits. Là santé en revanche, c'est une vraie galère : les horaires des médecins, devoir poser des jours de congés, devoir voir un généraliste avant un spécialiste, attendre 2 mois pour un rdv, ne pas vraiment savoir vers qui se tourner...;OE10;1
